"","","occ","ranges","mean_env","mean_cov","sum_cov"
"747","HuN_farmland_Scaff2877784_1","6","0.270240775","0.437576217833333","0.794732285166667","4.768393711"
"748","HuN_farmland_Scaff3042195_1","15","0.466566135","0.627336431333333","1.46807201793333","22.021080269"
"749","HuN_farmland_Scaff3341207_1","6","0.181035904","0.4343515895","0.706615599166667","4.239693595"
"750","HuN_farmland_Scaff3424347_1","7","0.438630719","0.563424691857143","0.700949032142857","4.906643225"
"751","HuN_farmland_Scaff3495517_1","1","0","0.408319736","2.25315057","2.25315057"
"752","HuN_farmland_Scaff3513565_1","2","0.068267635","0.3741859185","1.3827156215","2.765431243"
"753","HuN_farmland_Scaff3547768_1","7","0.086589801","0.558402535","2.23168314171429","15.621781992"
"754","HuN_farmland_Scaff3561014_1","6","0.242393701","0.476094546166667","0.728308597666667","4.369851586"
"755","HuN_farmland_Scaff3661528_1","3","0.0736688599999999","0.553000363666667","1.37846072","4.13538216"
"756","HuN_farmland_Scaff3817744_2","5","0.191565124","0.4508634502","1.6146925284","8.073462642"
"757","HuN_farmland_Scaff3896816_1","5","0.278522943","0.5320903398","0.3752730958","1.876365479"
"758","HuN_farmland_Scaff3952562_1","11","0.407799179","0.489928905181818","0.477859116090909","5.256450277"
"759","HuN_farmland_Scaff4057102_3","12","0.401758515","0.588576058083333","1.03097986333333","12.37175836"
"760","HuN_farmland_Scaff4085729_1","31","0.544979944","0.500468677548387","0.99136764583871","30.732397021"
"761","HuN_farmland_Scaff4324371_5","3","0.051613958","0.545108085666667","1.64350901033333","4.930527031"
"762","HuN_farmland_Scaff4431660_1","3","0.11940041","0.467895363","0.276861839","0.830585517"
"763","HuN_farmland_Scaff4525470_3","5","0.215364637","0.4640949876","1.761953991","8.809769955"
"764","HuN_farmland_Scaff4822837_2","6","0.288506943","0.628781523333333","1.04622257766667","6.277335466"
"765","HuN_farmland_Scaff5329729_1","12","0.378512368","0.52680739075","1.63774315216667","19.652917826"
"766","HuN_farmland_Scaff5348129_2","10","0.352044455","0.5777474026","0.5579722615","5.579722615"
"767","HuN_farmland_Scaff5797829_1","3","0.068267635","0.378502084","1.728867786","5.186603358"
"768","HuN_farmland_Scaff5828222_1","2","0.068267635","0.3741859185","1.574709463","3.149418926"
"769","HuN_farmland_Scaff5870497_1","9","0.264688041","0.540772057222222","0.796924856","7.172323704"
"770","HuN_farmland_Scaff6027826_2","5","0.299282829","0.4548819406","0.7986024986","3.993012493"
"771","HuN_farmland_Scaff6035116_1","3","0.0607028479999999","0.548678359666667","1.01047047833333","3.031411435"
"772","HuN_farmland_Scaff6196171_1","19","0.432952307","0.489400524210526","0.509419200105263","9.678964802"
"773","HuN_farmland_Scaff6330578_1","5","0.117085826","0.5421605142","1.1801238962","5.900619481"
"774","HuN_farmland_Scaff6353990_1","3","0.193187056","0.466445931666667","1.15005424933333","3.450162748"
"775","HuN_farmland_Scaff6405343_1","7","0.383293389","0.514084132142857","0.75367573","5.27573011"
"776","HuN_farmland_Scaff6473361_1","2","0.00719261999999998","0.529642847","3.119623009","6.239246018"
"777","HuN_farmland_Scaff6637837_1","10","0.173786336","0.5749785443","0.6714406222","6.714406222"
"778","HuN_farmland_Scaff6754061_1","2","0.00719261999999998","0.529642847","1.2349287285","2.469857457"
"779","HuN_farmland_Scaff6757500_2","2","0.088468523","0.3640854745","2.523635568","5.047271136"
"780","HuN_farmland_Scaff6762852_1","4","0.426824877","0.54599393375","1.3197781","5.2791124"
"781","HuN_farmland_Scaff6972197_1","5","0.252169244","0.3709392712","1.3059480386","6.529740193"
"782","HuN_farmland_Scaff7034232_3","3","0.378107476","0.488843804666667","2.08690691766667","6.260720753"
"783","HuN_farmland_Scaff7299107_1","10","0.370251785","0.4613156358","1.2873506836","12.873506836"
"784","HuN_farmland_Scaff7542947_2","5","0.176502971","0.5672584604","0.9542203856","4.771101928"
"785","HuN_farmland_Scaff7751963_1","1","0","0.526046537","2.583842886","2.583842886"
"786","HuN_farmland_Scaff8187001_17","6","0.207868933","0.413055602666667","2.34475379533333","14.068522772"
"787","HuN_farmland_Scaff8371375_1","8","0.196306822","0.590233543625","0.711711864","5.693694912"
"788","HuN_farmland_Scaff8879857_2","4","0.034251803","0.395383514","1.04919083375","4.196763335"
"789","HuN_farmland_Scaff8889355_1","2","0.068267635","0.3741859185","1.5181166665","3.036233333"
"790","HuN_farmland_Scaff8896019_3","16","0.406623989","0.521087485625","6.263583426","100.217334816"
"791","HuN_farmland_Scaff9160103_5","14","0.489648196","0.435825666357143","1.05180837485714","14.725317248"
"792","HuN_farmland_Scaff9241556_1","9","0.400418701","0.561240731777778","0.49499598","4.45496382"
"793","HuN_farmland_Scaff9324776_1","4","0.259663296","0.499763298","1.48004205725","5.920168229"
"794","HuN_forest_Scaff0043078_1","2","0.064297626","0.386031813","2.406074678","4.812149356"
"795","HuN_forest_Scaff0250942_1","9","0.517023679","0.382493885111111","0.469364524444444","4.22428072"
"796","HuN_forest_Scaff0549405_2","3","0.042161553","0.329048468666667","0.573437536","1.720312608"
"797","HuN_forest_Scaff0682313_1","5","0.263865925","0.4347522884","0.8476435848","4.238217924"
"798","HuN_forest_Scaff0882854_3","4","0.518164709","0.46044797775","1.36806209225","5.472248369"
"799","HuN_forest_Scaff0978579_1","2","0.07948165","0.38525726","1.318686478","2.637372956"
"800","HuN_forest_Scaff1015027_5","3","0.03582344","0.318406573666667","3.504416232","10.513248696"
"801","HuN_forest_Scaff1161206_2","4","0.131106426","0.41064504175","1.3780225635","5.512090254"
"802","HuN_forest_Scaff1258280_1","2","0.046302595","0.3770342975","0.2165913905","0.433182781"
"803","HuN_forest_Scaff1283199_1","1","0","0.303053471","0.515796359","0.515796359"
"804","HuN_forest_Scaff1317418_1","4","0.260454836","0.3219070595","0.62112330725","2.484493229"
"805","HuN_forest_Scaff1394474_1","14","0.309735868","0.400648896214286","0.8784986595","12.298981233"
"806","HuN_forest_Scaff1437871_1","9","0.43518824","0.385007121555556","0.700603491111111","6.30543142"
"807","HuN_forest_Scaff1438258_1","3","0.027457855","0.321195102","3.25803446333333","9.77410339"
"808","HuN_forest_Scaff1515261_1","2","0.218034534","0.412070738","2.706018038","5.412036076"
"809","HuN_forest_Scaff1581595_1","2","0.199370338","0.43856208","1.0584425165","2.116885033"
"810","HuN_forest_Scaff1777345_2","10","0.309735868","0.3926623323","0.7525353131","7.525353131"
"811","HuN_forest_Scaff1916114_1","7","0.309735868","0.400394661142857","1.09108186457143","7.637573052"
"812","HuN_forest_Scaff1924028_1","17","0.255857564","0.345638578235294","0.438892173529412","7.46116695"
"813","HuN_forest_Scaff2020057_1","3","0.125371619","0.309303605333333","1.40858046566667","4.225741397"
"814","HuN_forest_Scaff2292791_1","5","0.27115008","0.3841658202","0.6981339154","3.490669577"
"815","HuN_forest_Scaff2328745_1","5","0.060826765","0.363913078","1.1352610084","5.676305042"
"816","HuN_forest_Scaff2457470_2","1","0","0.303053471","0.865186228","0.865186228"
"817","HuN_forest_Scaff2480046_2","6","0.308947183","0.327735529833333","1.02865075483333","6.171904529"
"818","HuN_forest_Scaff2785109_1","9","0.292576624","0.365312335","0.431275042444444","3.881475382"
"819","HuN_forest_Scaff2863264_1","2","0.025587572","0.326083125","1.5742671425","3.148534285"
"820","HuN_forest_Scaff3124507_1","2","0.156598515","0.3813527285","0.7817144285","1.563428857"
"821","HuN_forest_Scaff3204400_1","1","0","0.228511381","3.998234277","3.998234277"
"822","HuN_forest_Scaff3270114_1","3","0.125371619","0.309303605333333","1.14952819833333","3.448584595"
"823","HuN_forest_Scaff3577860_2","7","0.407799179","0.517067565428571","1.378858101","9.652006707"
"824","HuN_forest_Scaff3597395_1","16","0.499648666","0.4222667770625","0.6500245855","10.400393368"
"825","HuN_forest_Scaff3674543_1","10","0.518164709","0.383649641","0.7509791542","7.509791542"
"826","HuN_forest_Scaff3676494_1","4","0.37531049","0.488212976","0.838829614","3.355318456"
"827","HuN_forest_Scaff3697365_1","3","0.071014462","0.338666105","1.45461787733333","4.363853632"
"828","HuN_forest_Scaff3698219_1","1","0","0.303053471","1.439745542","1.439745542"
"829","HuN_forest_Scaff4352231_7","11","0.309735868","0.353585431090909","1.01280200336364","11.140822037"
"830","HuN_forest_Scaff5159538_1","7","0.443622619","0.445780731285714","0.954416593428571","6.680916154"
"831","HuN_forest_Scaff5517949_1","15","0.480617315","0.388599689533333","0.6292469772","9.438704658"
"832","HuN_forest_Scaff5743954_2","1","0","0.228511381","3.032181148","3.032181148"
"833","HuN_forest_Scaff5854930_1","15","0.44985258","0.404183973533333","0.396450252666667","5.94675379"
"834","HuN_forest_Scaff5995573_1","6","0.218034534","0.419987349","0.85817081","5.14902486"
"835","HuN_forest_Scaff6301094_2","6","0.235193778","0.400328967333333","0.922963073","5.537778438"
"836","HuN_forest_Scaff6551400_5","12","0.309735868","0.394591919333333","1.42186738558333","17.062408627"
"837","HuN_forest_Scaff6569774_1","1","0","0.228511381","4.062357179","4.062357179"
"838","HuN_forest_Scaff6604009_1","7","0.285581175","0.340703252285714","0.730613594857143","5.114295164"
"839","HuN_forest_Scaff6655543_1","7","0.157946036","0.375262100571429","0.619716066285714","4.338012464"
"840","HuN_forest_Scaff6926488_1","13","0.596514059","0.530321447846154","1.04883729846154","13.63488488"
"841","HuN_forest_Scaff6984585_1","1","0","0.353883","3.599806914","3.599806914"
"842","HuN_forest_Scaff7038044_1","6","0.443622619","0.449965841","0.926788350666667","5.560730104"
"843","HuN_forest_Scaff7271303_1","6","0.277441862","0.364989534333333","0.762269966166667","4.573619797"
"844","HuN_forest_Scaff7586901_1","1","0","0.228511381","4.048553623","4.048553623"
"845","HuN_forest_Scaff7740268_2","3","0.231140605","0.358746540333333","1.11194090966667","3.335822729"
"846","HuN_forest_Scaff7848590_1","7","0.292576624","0.397426296571429","1.00924560257143","7.064719218"
"847","HuN_forest_Scaff8734043_1","4","0.156598515","0.35371792675","0.719878256","2.879513024"
"848","HuN_forest_Scaff8944696_1","4","0.235193778","0.3733667425","1.71988183","6.87952732"
"849","HuN_forest_Scaff9029955_1","1","0","0.345516435","2.882319344","2.882319344"
"850","HuN_tailings_Scaff0087512_1","2","0.00141611899999999","0.3065311285","1.611056502","3.222113004"
"851","HuN_tailings_Scaff0126960_1","3","0.20107817","0.166199794","20.8574444703333","62.572333411"
"852","HuN_tailings_Scaff0235067_1","2","0.23888926","0.209500688","3.2306456855","6.461291371"
"853","HuN_tailings_Scaff0244490_1","1","0","0.117409096","2.77420839","2.77420839"
"854","HuN_tailings_Scaff0250501_59","4","0.560129105","0.240451025","6.98908724225","27.956348969"
"855","HuN_tailings_Scaff0266319_2","2","0.027353038","0.103732577","3.01095229","6.02190458"
"856","HuN_tailings_Scaff0287988_1","2","0.131126493","0.3728024345","0.8994195685","1.798839137"
"857","HuN_tailings_Scaff0343972_5","2","0.027353038","0.103732577","11.4888929655","22.977785931"
"858","HuN_tailings_Scaff0361557_1","2","0.00141611899999999","0.3065311285","0.929638424","1.859276848"
"859","HuN_tailings_Scaff0409525_1","1","0","0.117409096","4.186626524","4.186626524"
"860","HuN_tailings_Scaff0527385_1","1","0","0.117409096","5.792771005","5.792771005"
"861","HuN_tailings_Scaff0555378_4","3","0.046403441","0.092823603","12.4533826123333","37.360147837"
"862","HuN_tailings_Scaff0557663_1","3","0.036155541","0.318346955666667","0.647171624666667","1.941514874"
"863","HuN_tailings_Scaff0580235_1","14","0.579179508","0.270695026428571","33.7839756220714","472.975658709"
"864","HuN_tailings_Scaff0611963_1","2","0.027353038","0.103732577","9.8211376695","19.642275339"
"865","HuN_tailings_Scaff0616351_5","14","0.719886991","0.392904154","1.61370598192857","22.591883747"
"866","HuN_tailings_Scaff0645449_1","1","0","0.117409096","4.38651154","4.38651154"
"867","HuN_tailings_Scaff0649253_1","4","0.375489085","0.21464046425","16.18757843225","64.750313729"
"868","HuN_tailings_Scaff0700501_1","3","0.223892886","0.173804699333333","8.00074514033333","24.002235421"
"869","HuN_tailings_Scaff0715045_1","1","0","0.117409096","6.167272382","6.167272382"
"870","HuN_tailings_Scaff0719113_1","2","0.532776067","0.3837971295","5.545803658","11.091607316"
"871","HuN_tailings_Scaff0736455_1","1","0","0.090056058","2.387689118","2.387689118"
"872","HuN_tailings_Scaff0768897_10","1","0","0.307239188","3.059936869","3.059936869"
"873","HuN_tailings_Scaff0786549_1","1","0","0.117409096","2.966213933","2.966213933"
"874","HuN_tailings_Scaff0825636_1","1","0","0.117409096","2.85689757","2.85689757"
"875","HuN_tailings_Scaff0863814_1","2","0.027353038","0.103732577","2.568275472","5.136550944"
"876","HuN_tailings_Scaff0866823_1","6","0.617690733","0.237464367","32.6052610281667","195.631566169"
"877","HuN_tailings_Scaff0883885_5","4","0.560129105","0.28719613625","3.714337887","14.857351548"
"878","HuN_tailings_Scaff0896688_1","2","0.027353038","0.103732577","4.1095005995","8.219001199"
"879","HuN_tailings_Scaff0962826_41","12","0.709128696","0.356419840333333","12.2609786068333","147.131743282"
"880","HuN_tailings_Scaff0968197_1","2","0.027353038","0.103732577","1.8549814245","3.709962849"
"881","HuN_tailings_Scaff1046653_4","13","0.566933204","0.339257082692308","4.055711738","52.724252594"
"882","HuN_tailings_Scaff1053101_2","5","0.384981184","0.4038064448","5.437598127","27.187990635"
"883","HuN_tailings_Scaff1059569_1","1","0","0.117409096","5.09077338","5.09077338"
"884","HuN_tailings_Scaff1104422_6","6","0.573057985","0.302843946333333","4.69431764716667","28.165905883"
"885","HuN_tailings_Scaff1185860_1","2","0.027353038","0.103732577","2.618291851","5.236583702"
"886","HuN_tailings_Scaff1195996_1","4","0.186400931","0.36181621675","0.82721766825","3.308870673"
"887","HuN_tailings_Scaff1211079_1","1","0","0.090056058","16.8990416","16.8990416"
"888","HuN_tailings_Scaff1222319_1","1","0","0.34197861","2.940607013","2.940607013"
"889","HuN_tailings_Scaff1228289_1","1","0","0.34197861","1.746355859","1.746355859"
"890","HuN_tailings_Scaff1247082_1","3","0.132542612","0.350475979333333","0.819948334666667","2.459845004"
"891","HuN_tailings_Scaff1252844_1","2","0.027353038","0.103732577","3.306850337","6.613700674"
"892","HuN_tailings_Scaff1254325_1","2","0.027353038","0.103732577","6.13569801","12.27139602"
"893","HuN_tailings_Scaff1267389_1","1","0","0.34197861","2.734040657","2.734040657"
"894","HuN_tailings_Scaff1364477_2","3","0.560129105","0.285883439","1.784389003","5.353167009"
"895","HuN_tailings_Scaff1386268_1","8","0.394539488","0.225312799875","12.067268382625","96.538147061"
"896","HuN_tailings_Scaff1505920_1","1","0","0.305823069","2.775471937","2.775471937"
"897","HuN_tailings_Scaff1552060_1","1","0","0.307239188","1.296266666","1.296266666"
"898","HuN_tailings_Scaff1587125_1","3","0.212593222","0.170038144666667","1.95733923333333","5.8720177"
"899","HuN_tailings_Scaff1588463_1","2","0.18964975","0.212414313","1.243689272","2.487378544"
"900","HuN_tailings_Scaff1589505_1","2","0.23888926","0.209500688","2.054259302","4.108518604"
"901","JS_farmland0466113_1","6","0.249003443","0.594510826","1.033819821","6.202918926"
"902","JS_farmland0540777_1","6","0.266709971","0.357168562666667","0.715474245666667","4.292845474"
"903","JS_farmland0863356_5","20","0.454546371","0.5883690057","0.95449136845","19.089827369"
"904","JS_farmland0881711_3","7","0.288439236","0.622404962857143","1.238116787","8.666817509"
"905","JS_farmland0928771_1","1","0","0.650185163","2.828269559","2.828269559"
"906","JS_farmland1204694_4","29","0.401758515","0.556468491482759","0.750457472896552","21.763266714"
"907","JS_farmland1318540_1","7","0.166242336","0.590794060142857","1.44324320128571","10.102702409"
"908","JS_farmland1662023_1","5","0.253302794","0.5857960246","0.5347257152","2.673628576"
"909","JS_farmland1867664_1","4","0.288439236","0.56239231025","1.0622441035","4.248976414"
"910","JS_farmland2264223_1","1","0","0.513125596","2.490951494","2.490951494"
"911","JS_farmland2271292_2","22","0.486891379","0.607039367636364","1.1723267355","25.791188181"
"912","JS_farmland2636047_1","10","0.339775472","0.6408265279","0.9468164511","9.468164511"
"913","JS_farmland2891164_1","3","0.059155582","0.551425591333333","1.24452599966667","3.733577999"
"914","JS_farmland3267725_4","8","0.35952114","0.555776780125","1.217562301375","9.740498411"
"915","JS_farmland3458865_1","8","0.539143583","0.549186577875","0.265202320875","2.121618567"
